gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
GJB2	63.3847065325616	3.17330383427688	0.612659800674774	5.17955287874585	2.22418359976905e-07	8.09032779161818e-05	Up in AD
IL33	9.87455719467298	-7.23985182561308	1.40949532914255	-5.13648514892017	2.79924460283829e-07	9.37452284624212e-05	Down in AD
NUAK1	14.4480882390815	-4.63612654463052	0.904513044263478	-5.12554968005531	2.96670923359777e-07	9.43858542669132e-05	Down in AD
CACYBP	46.9822287410328	-2.50145219218808	0.497586777452234	-5.02716773342757	4.97776934391802e-07	0.000136969934392201	Down in AD
KLK10	78.7396134740655	2.18450771010949	0.433779258511115	5.03598931310709	4.75387083090992e-07	0.000136969934392201	Up in AD
RECQL	18.562321851684	-3.83816495615976	0.76456955041904	-5.02003376155402	5.16623986392082e-07	0.000136969934392201	Down in AD
RMRP	30.2676933401769	-3.27461769303717	0.651300676820746	-5.02781251360258	4.96106564121494e-07	0.000136969934392201	Down in AD
TMEM45B	27.3216135089171	3.25480507869407	0.654559383097385	4.97251305648126	6.60905185314412e-07	0.000168213587766224	Up in AD
NBL1	50.4296136500244	2.70737541904694	0.545580944845024	4.96237166020524	6.96375798523602e-07	0.000170424584846372	Up in AD
C10orf99	40.7683984655748	3.19581173415123	0.647480792906801	4.93576298966946	7.98380161413247e-07	0.000188151591373055	Up in AD
GJB6	58.0089176265495	2.6180930621958	0.538964318308486	4.8576370888755	1.18794886333715e-06	0.000269961379193368	Up in AD
IL36G	27.0340845712279	4.3717791187415	0.90229906942132	4.84515530038759	1.26512680095773e-06	0.000277586270154967	Up in AD
CITED4	49.669343327919	2.50294348574166	0.51984755314035	4.81476438740862	1.47373668026735e-06	0.000312579549884705	Up in AD
RP11-350J20.12	14.6098562790239	6.95354360758891	1.45705274515527	4.77233485933134	1.82102407108124e-06	0.000373779876267417	Up in AD
TYMP	28.2059942178463	3.88641972367531	0.820363091532335	4.73743853641193	2.16436469846101e-06	0.000430370393009607	Up in AD
GSDMA	22.4203690894437	5.70627258217438	1.22721215562715	4.64978492594726	3.32281350048495e-06	0.000640698857684417	Up in AD
SERPINB4	80.44615521616	9.3861225495717	2.04117020212412	4.59840269067426	4.25742485570405e-06	0.000796764539907202	Up in AD
DSG4	7.83459927694598	-6.90999963480614	1.51678035906563	-4.55570221061066	5.22108607308293e-06	0.000922826963417408	Down in AD
IKZF4	15.4647134274672	-4.01248524195386	0.880734569682435	-4.55583938688887	5.21767949954857e-06	0.000922826963417408	Down in AD
TGM1	51.5367486439774	2.16396152905283	0.47831553307898	4.52412974156019	6.06445164914155e-06	0.00104292177955372	Up in AD
IL36RN	46.5942475086207	3.10564064514642	0.690897429632431	4.49508206565289	6.95431211632856e-06	0.00116448126305786	Up in AD
TGM3	64.3714308404881	2.4302841111216	0.541706457731631	4.48634878989313	7.24540957397548e-06	0.001182116438954	Up in AD
IFITM10	14.6655696958897	5.9669112631314	1.34040754150962	4.45156497434447	8.52467304702e-06	0.00135606236495471	Up in AD
CNFN	206.211556368644	1.62565852891319	0.366196923366274	4.43930143915269	9.02513361701363e-06	0.00140065671231848	Up in AD
PHYHIP	11.507559565669	-4.31788779646149	0.974988011693941	-4.42865732160091	9.4821540572434e-06	0.00143654633967238	Down in AD
FHL1	9.20087909908801	-5.56250766633261	1.2778520190217	-4.3530139511703	1.34278601662622e-05	0.00198701102878898	Down in AD
LYPD2	31.954906330962	3.12043650047715	0.718258393687527	4.34444835995146	1.39626082614455e-05	0.00199837960606455	Up in AD
RBM4B	12.5541790359782	-3.90416286190851	0.899206320753672	-4.34178760958467	1.41328119240774e-05	0.00199837960606455	Down in AD
POU2F2	39.4451656754777	-3.6170845488361	0.838003871824266	-4.31631006783059	1.58659074029041e-05	0.00219466888705823	Down in AD
GPX3	25.887847065641	4.14991337604675	0.976956692622038	4.24779666016604	2.15883197592286e-05	0.00292269103463769	Up in AD
CD36	14.9652876320197	4.10756139783506	0.970619629805835	4.23189607102501	2.31729487654322e-05	0.00307186402071761	Up in AD
MYC	31.0832287201026	-2.71173765041462	0.643328242800283	-4.2151695977328	2.49590552343112e-05	0.00324111160114127	Down in AD
EIF4A2	57.3886360487738	-1.93538749518742	0.460486731354416	-4.2029169646103	2.63497266708394e-05	0.00335326621613102	Down in AD
VKORC1	29.5774109549236	3.06958148634398	0.732784432258318	4.18892835493795	2.80274861076503e-05	0.00349684106084272	Up in AD
SERPINB13	46.6882672866186	2.43346045838226	0.587687141464626	4.14074136847306	3.46185117342513e-05	0.00423610750317386	Up in AD
USPL1	10.2132881981511	-4.34239532950422	1.05027183023506	-4.13454422416751	3.55659763917409e-05	0.00426993033548391	Down in AD
LCE3E	16.6347731905445	6.16573235067847	1.49559177504946	4.12260381043789	3.74613695545211e-05	0.00441419804584106	Up in AD
PLA2G4E	48.9756088120386	1.94294067761072	0.476065479041193	4.08124672581563	4.47947729366248e-05	0.00518234800355897	Up in AD
PRSS27	19.4752045120448	3.75553934396311	0.926601743990698	4.05302425591033	5.05597579772248e-05	0.00574485250016217	Up in AD
GDPD3	17.8928095213459	3.39183300699827	0.841289679252411	4.03170642722294	5.53733296411802e-05	0.00607483614666948	Up in AD
QSOX1	35.6076280733576	2.13410377286736	0.52889432358895	4.03502869606511	5.45956246846014e-05	0.00607483614666948	Up in AD
BMP4	16.681730958527	-2.98212876689834	0.745238908360274	-4.00157417097268	6.29224642790557e-05	0.00667292733679385	Down in AD
PI3	55.7515331805819	6.92806161870104	1.73108784360966	4.00214330212999	6.27712590014661e-05	0.00667292733679385	Up in AD
ARMCX3	6.23975442909667	-5.66764592253927	1.42207592555348	-3.98547350440054	6.73456922137463e-05	0.00672826392521325	Down in AD
LYPD5	38.4406550618513	2.36366427733717	0.591686739050456	3.99479001528817	6.47516163052364e-05	0.00672826392521325	Up in AD
SMOX	14.0257715428655	4.39803766619716	1.10383669752049	3.98431912625872	6.76738788643168e-05	0.00672826392521325	Up in AD
ST14	35.8096631885148	2.28433375546129	0.572666804499167	3.98894040568509	6.63690911815898e-05	0.00672826392521325	Up in AD
SPRR2B	33.7851264836727	8.13961469825922	2.05215778243393	3.9663688474311	7.29759016184153e-05	0.00714377941535349	Up in AD
